"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order"
"5994","Fetal Hofbauer Cells",TRUE,0.0305425738074569,29,455,7,0.0153846153846154,0.241379310344828,"GO:1903131","GO:BP","mononuclear cell differentiation",16038,26259
"5995","Fetal Hofbauer Cells",TRUE,0.0306339897779569,39,217,6,0.0276497695852535,0.153846153846154,"GO:1904646","GO:BP","cellular response to amyloid-beta",16038,27630
"5996","Fetal Hofbauer Cells",TRUE,0.0309036245647281,275,234,15,0.0641025641025641,0.0545454545454545,"GO:0043405","GO:BP","regulation of MAP kinase activity",16038,12395
"5997","Fetal Hofbauer Cells",TRUE,0.0329571926138772,176,240,12,0.05,0.0681818181818182,"GO:2001234","GO:BP","negative regulation of apoptotic signaling pathway",16038,30447
"5998","Fetal Hofbauer Cells",TRUE,0.0336588799523895,139,470,15,0.0319148936170213,0.107913669064748,"GO:0002431","GO:BP","Fc receptor mediated stimulatory signaling pathway",16038,1101
"5999","Fetal Hofbauer Cells",TRUE,0.0338806208432973,77,230,8,0.0347826086956522,0.103896103896104,"GO:0043524","GO:BP","negative regulation of neuron apoptotic process",16038,12484
"6000","Fetal Hofbauer Cells",TRUE,0.0341809699387879,207,353,16,0.0453257790368272,0.0772946859903382,"GO:0071559","GO:BP","response to transforming growth factor beta",16038,19733
"6001","Fetal Hofbauer Cells",TRUE,0.0341831513470506,343,451,25,0.0554323725055432,0.0728862973760933,"GO:0051271","GO:BP","negative regulation of cellular component movement",16038,15860
"6002","Fetal Hofbauer Cells",TRUE,0.0344236023912603,492,481,33,0.0686070686070686,0.0670731707317073,"GO:0033674","GO:BP","positive regulation of kinase activity",16038,9671
"6003","Fetal Hofbauer Cells",TRUE,0.0348262389945308,76,234,8,0.0341880341880342,0.105263157894737,"GO:0034101","GO:BP","erythrocyte homeostasis",16038,9738
"6004","Fetal Hofbauer Cells",TRUE,0.0352604333270982,170,482,17,0.0352697095435685,0.1,"GO:1902905","GO:BP","positive regulation of supramolecular fiber organization",16038,26051
"6005","Fetal Hofbauer Cells",TRUE,0.0353423301598355,596,294,27,0.0918367346938776,0.0453020134228188,"GO:0055080","GO:BP","cation homeostasis",16038,16933
"6006","Fetal Hofbauer Cells",TRUE,0.0356430287527897,269,470,22,0.0468085106382979,0.0817843866171004,"GO:0032535","GO:BP","regulation of cellular component size",16038,8894
"6007","Fetal Hofbauer Cells",TRUE,0.0373885324792501,571,256,24,0.09375,0.042031523642732,"GO:0070848","GO:BP","response to growth factor",16038,19256
"6008","Fetal Hofbauer Cells",TRUE,0.0381551590873843,233,466,20,0.0429184549356223,0.0858369098712446,"GO:1903532","GO:BP","positive regulation of secretion by cell",16038,26611
"6009","Fetal Hofbauer Cells",TRUE,0.0399163106944264,2029,123,33,0.268292682926829,0.0162641695416461,"GO:0010628","GO:BP","positive regulation of gene expression",16038,4814
"6010","Fetal Hofbauer Cells",TRUE,0.0404813305917936,568,458,35,0.0764192139737991,0.0616197183098592,"GO:0043086","GO:BP","negative regulation of catalytic activity",16038,12230
"6011","Fetal Hofbauer Cells",TRUE,0.0442061991419911,90,491,12,0.0244399185336049,0.133333333333333,"GO:1901184","GO:BP","regulation of ERBB signaling pathway",16038,24514
"6012","Fetal Hofbauer Cells",TRUE,0.0443650190936071,1416,34,12,0.352941176470588,0.00847457627118644,"GO:0007267","GO:BP","cell-cell signaling",16038,3193
"6013","Fetal Hofbauer Cells",TRUE,0.0443884969049064,80,380,10,0.0263157894736842,0.125,"GO:0002832","GO:BP","negative regulation of response to biotic stimulus",16038,1494
"6014","Fetal Hofbauer Cells",TRUE,0.0447562770943441,604,294,27,0.0918367346938776,0.0447019867549669,"GO:0098771","GO:BP","inorganic ion homeostasis",16038,22298
"6015","Fetal Hofbauer Cells",TRUE,0.0449996545800767,4,29,2,0.0689655172413793,0.5,"GO:0043615","GO:BP","astrocyte cell migration",16038,12543
"6016","Fetal Hofbauer Cells",TRUE,0.0453094747818102,33,78,4,0.0512820512820513,0.121212121212121,"GO:0006458","GO:BP","'de novo' protein folding",16038,2472
"6017","Fetal Hofbauer Cells",TRUE,0.0453778984567853,4,272,3,0.0110294117647059,0.75,"GO:0110088","GO:BP","hippocampal neuron apoptotic process",16038,22880
"6018","Fetal Hofbauer Cells",TRUE,0.0453778984567853,4,272,3,0.0110294117647059,0.75,"GO:0110089","GO:BP","regulation of hippocampal neuron apoptotic process",16038,22881
"6019","Fetal Hofbauer Cells",TRUE,0.0470199624582117,249,97,9,0.0927835051546392,0.036144578313253,"GO:0071356","GO:BP","cellular response to tumor necrosis factor",16038,19552
"6020","Fetal Hofbauer Cells",TRUE,0.0470235292170753,404,295,21,0.0711864406779661,0.051980198019802,"GO:0001667","GO:BP","ameboidal-type cell migration",16038,503
"6021","Fetal Hofbauer Cells",TRUE,0.0478152130059253,98,453,12,0.0264900662251656,0.122448979591837,"GO:1903409","GO:BP","reactive oxygen species biosynthetic process",16038,26499
"6022","Fetal Hofbauer Cells",TRUE,0.048330230633323,42,62,4,0.0645161290322581,0.0952380952380952,"GO:0043277","GO:BP","apoptotic cell clearance",16038,12317
"6023","Fetal Hofbauer Cells",TRUE,0.0485533225644319,449,442,29,0.0656108597285068,0.0645879732739421,"GO:0071417","GO:BP","cellular response to organonitrogen compound",16038,19613
"6024","Fetal Hofbauer Cells",TRUE,0.0489540455425964,267,114,10,0.087719298245614,0.0374531835205993,"GO:0062197","GO:BP","cellular response to chemical stress",16038,18741
"6025","Fetal Hofbauer Cells",TRUE,2.70332570356214e-32,1871,485,151,0.311340206185567,0.0807055050774987,"GO:0031410","GO:CC","cytoplasmic vesicle",17155,1341
"6026","Fetal Hofbauer Cells",TRUE,2.87688126223759e-32,1872,485,151,0.311340206185567,0.0806623931623932,"GO:0097708","GO:CC","intracellular vesicle",17155,3529
"6027","Fetal Hofbauer Cells",TRUE,1.5524730053238e-28,740,491,88,0.179226069246436,0.118918918918919,"GO:0030141","GO:CC","secretory granule",17155,1099
"6028","Fetal Hofbauer Cells",TRUE,6.95235511103612e-26,856,491,91,0.185336048879837,0.106308411214953,"GO:0099503","GO:CC","secretory vesicle",17155,3814
"6029","Fetal Hofbauer Cells",TRUE,1.40343840006457e-25,3577,448,195,0.435267857142857,0.0545149566675985,"GO:0031982","GO:CC","vesicle",17155,1473
"6030","Fetal Hofbauer Cells",TRUE,4.11293770683873e-20,587,491,67,0.136456211812627,0.114139693356048,"GO:0012506","GO:CC","vesicle membrane",17155,836
"6031","Fetal Hofbauer Cells",TRUE,4.38350987418835e-20,571,491,66,0.134419551934827,0.115586690017513,"GO:0030659","GO:CC","cytoplasmic vesicle membrane",17155,1137
"6032","Fetal Hofbauer Cells",TRUE,5.70321352542249e-20,276,491,46,0.0936863543788187,0.166666666666667,"GO:0030667","GO:CC","secretory granule membrane",17155,1144
"6033","Fetal Hofbauer Cells",TRUE,9.94890274422507e-19,1314,481,101,0.20997920997921,0.0768645357686454,"GO:0098805","GO:CC","whole membrane",17155,3668
"6034","Fetal Hofbauer Cells",TRUE,2.47981528582542e-18,585,445,61,0.137078651685393,0.104273504273504,"GO:0000323","GO:CC","lytic vacuole",17155,67
"6035","Fetal Hofbauer Cells",TRUE,2.47981528582542e-18,585,445,61,0.137078651685393,0.104273504273504,"GO:0005764","GO:CC","lysosome",17155,426
"6036","Fetal Hofbauer Cells",TRUE,6.5609690460938e-18,653,445,64,0.143820224719101,0.0980091883614089,"GO:0005773","GO:CC","vacuole",17155,434
"6037","Fetal Hofbauer Cells",TRUE,8.22800494346331e-16,163,485,32,0.065979381443299,0.196319018404908,"GO:0070820","GO:CC","tertiary granule",17155,2922
"6038","Fetal Hofbauer Cells",TRUE,1.28954734110498e-15,254,485,39,0.0804123711340206,0.153543307086614,"GO:0030139","GO:CC","endocytic vesicle",17155,1097
"6039","Fetal Hofbauer Cells",TRUE,1.53631684092871e-15,1597,481,107,0.222453222453222,0.0670006261740764,"GO:0098588","GO:CC","bounding membrane of organelle",17155,3614
"6040","Fetal Hofbauer Cells",TRUE,9.27536064448368e-14,2142,370,104,0.281081081081081,0.0485527544351074,"GO:0070062","GO:CC","extracellular exosome",17155,2770
"6041","Fetal Hofbauer Cells",TRUE,3.50335028285363e-13,154,429,27,0.0629370629370629,0.175324675324675,"GO:0005766","GO:CC","primary lysosome",17155,428
"6042","Fetal Hofbauer Cells",TRUE,3.50335028285363e-13,154,429,27,0.0629370629370629,0.175324675324675,"GO:0042582","GO:CC","azurophil granule",17155,2063
"6043","Fetal Hofbauer Cells",TRUE,2.05262033110921e-12,2242,370,104,0.281081081081081,0.0463871543264942,"GO:1903561","GO:CC","extracellular vesicle",17155,4059
"6044","Fetal Hofbauer Cells",TRUE,2.31201896500636e-12,2246,370,104,0.281081081081081,0.0463045414069457,"GO:0043230","GO:CC","extracellular organelle",17155,2152
"6045","Fetal Hofbauer Cells",TRUE,7.2864790605061e-12,2710,481,141,0.293139293139293,0.052029520295203,"GO:0031090","GO:CC","organelle membrane",17155,1236
"6046","Fetal Hofbauer Cells",TRUE,1.27890905748373e-11,72,471,19,0.0403397027600849,0.263888888888889,"GO:0070821","GO:CC","tertiary granule membrane",17155,2923
"6047","Fetal Hofbauer Cells",TRUE,1.82111595780484e-11,4862,484,213,0.440082644628099,0.0438091320444262,"GO:0005886","GO:CC","plasma membrane",17155,532
"6048","Fetal Hofbauer Cells",TRUE,1.9231022561119e-11,90,491,21,0.0427698574338086,0.233333333333333,"GO:0035579","GO:CC","specific granule membrane",17155,1885
"6049","Fetal Hofbauer Cells",TRUE,4.42826345039197e-11,317,453,36,0.0794701986754967,0.113564668769716,"GO:0034774","GO:CC","secretory granule lumen",17155,1822
"6050","Fetal Hofbauer Cells",TRUE,5.36255819852973e-11,319,453,36,0.0794701986754967,0.112852664576803,"GO:0060205","GO:CC","cytoplasmic vesicle lumen",17155,2624
"6051","Fetal Hofbauer Cells",TRUE,5.89768167392898e-11,320,453,36,0.0794701986754967,0.1125,"GO:0031983","GO:CC","vesicle lumen",17155,1474
"6052","Fetal Hofbauer Cells",TRUE,6.04179218379147e-11,4947,484,214,0.442148760330579,0.0432585405296139,"GO:0071944","GO:CC","cell periphery",17155,3164
"6053","Fetal Hofbauer Cells",TRUE,6.96264991645852e-11,3423,387,138,0.356589147286822,0.0403155127081507,"GO:0005615","GO:CC","extracellular space",17155,293
"6054","Fetal Hofbauer Cells",TRUE,7.51978646956363e-11,163,281,21,0.0747330960854092,0.128834355828221,"GO:0005775","GO:CC","vacuolar lumen",17155,436
"6055","Fetal Hofbauer Cells",TRUE,1.01395683730367e-10,3832,487,178,0.365503080082136,0.0464509394572025,"GO:0012505","GO:CC","endomembrane system",17155,835
"6056","Fetal Hofbauer Cells",TRUE,1.33209225840341e-10,158,491,26,0.0529531568228106,0.164556962025316,"GO:0042581","GO:CC","specific granule",17155,2062
"6057","Fetal Hofbauer Cells",TRUE,8.06043239315216e-09,98,485,19,0.0391752577319588,0.193877551020408,"GO:0045335","GO:CC","phagocytic vesicle",17155,2517
"6058","Fetal Hofbauer Cells",TRUE,2.75620571808207e-08,345,443,33,0.0744920993227991,0.0956521739130435,"GO:0005774","GO:CC","vacuolar membrane",17155,435
"6059","Fetal Hofbauer Cells",TRUE,4.15485063327775e-08,323,481,33,0.0686070686070686,0.102167182662539,"GO:0010008","GO:CC","endosome membrane",17155,813
"6060","Fetal Hofbauer Cells",TRUE,5.54547860603528e-08,3987,365,138,0.378082191780822,0.0346124905944319,"GO:0005576","GO:CC","extracellular region",17155,256
"6061","Fetal Hofbauer Cells",TRUE,5.54566313280454e-08,1577,480,88,0.183333333333333,0.0558021559923906,"GO:0031226","GO:CC","intrinsic component of plasma membrane",17155,1258
"6062","Fetal Hofbauer Cells",TRUE,1.28175771565414e-07,739,429,49,0.114219114219114,0.0663058186738836,"GO:0005768","GO:CC","endosome",17155,430
"6063","Fetal Hofbauer Cells",TRUE,1.29766093385741e-07,308,443,30,0.0677200902934537,0.0974025974025974,"GO:0005765","GO:CC","lysosomal membrane",17155,427
"6064","Fetal Hofbauer Cells",TRUE,1.29766093385741e-07,308,443,30,0.0677200902934537,0.0974025974025974,"GO:0098852","GO:CC","lytic vacuole membrane",17155,3688
"6065","Fetal Hofbauer Cells",TRUE,1.40310195643923e-07,7637,482,281,0.58298755186722,0.0367945528348828,"GO:0016020","GO:CC","membrane",17155,868
"6066","Fetal Hofbauer Cells",TRUE,1.73008843274346e-07,723,471,51,0.10828025477707,0.0705394190871369,"GO:0009986","GO:CC","cell surface",17155,809
"6067","Fetal Hofbauer Cells",TRUE,1.82425969574785e-07,1510,480,84,0.175,0.0556291390728477,"GO:0005887","GO:CC","integral component of plasma membrane",17155,533
"6068","Fetal Hofbauer Cells",TRUE,3.10721586581317e-07,57,429,13,0.0303030303030303,0.228070175438596,"GO:0035577","GO:CC","azurophil granule membrane",17155,1883
"6069","Fetal Hofbauer Cells",TRUE,5.41419955807247e-07,125,481,19,0.0395010395010395,0.152,"GO:0030666","GO:CC","endocytic vesicle membrane",17155,1143
"6070","Fetal Hofbauer Cells",TRUE,9.36204317669192e-07,2332,480,112,0.233333333333333,0.0480274442538593,"GO:0016021","GO:CC","integral component of membrane",17155,869
"6071","Fetal Hofbauer Cells",TRUE,1.56314522722674e-06,2439,480,115,0.239583333333333,0.047150471504715,"GO:0031224","GO:CC","intrinsic component of membrane",17155,1256
"6072","Fetal Hofbauer Cells",TRUE,2.4202605359909e-06,91,370,14,0.0378378378378378,0.153846153846154,"GO:0035578","GO:CC","azurophil granule lumen",17155,1884
"6073","Fetal Hofbauer Cells",TRUE,2.6080729161177e-06,86,269,12,0.0446096654275093,0.13953488372093,"GO:0043202","GO:CC","lysosomal lumen",17155,2139
"6074","Fetal Hofbauer Cells",TRUE,1.22557045652475e-05,60,363,11,0.0303030303030303,0.183333333333333,"GO:0101003","GO:CC","ficolin-1-rich granule membrane",17155,3835
"6075","Fetal Hofbauer Cells",TRUE,2.09287318408965e-05,124,485,17,0.0350515463917526,0.137096774193548,"GO:1904813","GO:CC","ficolin-1-rich granule lumen",17155,4078
"6076","Fetal Hofbauer Cells",TRUE,2.09287318408965e-05,124,485,17,0.0350515463917526,0.137096774193548,"GO:0101002","GO:CC","ficolin-1-rich granule",17155,3834
"6077","Fetal Hofbauer Cells",TRUE,2.36812521831654e-05,516,467,37,0.0792291220556745,0.0717054263565891,"GO:0098552","GO:CC","side of membrane",17155,3583
"6078","Fetal Hofbauer Cells",TRUE,4.22532369028553e-05,202,466,21,0.0450643776824034,0.103960396039604,"GO:0045121","GO:CC","membrane raft",17155,2458
"6079","Fetal Hofbauer Cells",TRUE,4.32217190217189e-05,328,420,26,0.0619047619047619,0.0792682926829268,"GO:0009897","GO:CC","external side of plasma membrane",17155,802
"6080","Fetal Hofbauer Cells",TRUE,4.59622841152172e-05,203,466,21,0.0450643776824034,0.103448275862069,"GO:0098857","GO:CC","membrane microdomain",17155,3692
"6081","Fetal Hofbauer Cells",TRUE,8.8330799808257e-05,211,466,21,0.0450643776824034,0.0995260663507109,"GO:0098589","GO:CC","membrane region",17155,3615
"6082","Fetal Hofbauer Cells",TRUE,0.000402723843883012,10141,458,319,0.696506550218341,0.0314564638595799,"GO:0005737","GO:CC","cytoplasm",17155,402
"6083","Fetal Hofbauer Cells",TRUE,0.00140254170429471,373,472,27,0.0572033898305085,0.0723860589812333,"GO:0043235","GO:CC","receptor complex",17155,2156
"6084","Fetal Hofbauer Cells",TRUE,0.00199851889002972,682,343,32,0.0932944606413994,0.0469208211143695,"GO:0070161","GO:CC","anchoring junction",17155,2792
"6085","Fetal Hofbauer Cells",TRUE,0.00295101161657447,89,419,11,0.0262529832935561,0.123595505617978,"GO:0031091","GO:CC","platelet alpha granule",17155,1237
"6086","Fetal Hofbauer Cells",TRUE,0.00378265099563023,20,485,6,0.0123711340206186,0.3,"GO:0036019","GO:CC","endolysosome",17155,1926
"6087","Fetal Hofbauer Cells",TRUE,0.00456053569093096,379,306,20,0.065359477124183,0.0527704485488127,"GO:0005925","GO:CC","focal adhesion",17155,567
"6088","Fetal Hofbauer Cells",TRUE,0.00541231986011888,5,217,3,0.0138248847926267,0.6,"GO:0046696","GO:CC","lipopolysaccharide receptor complex",17155,2529
"6089","Fetal Hofbauer Cells",TRUE,0.0059326574101346,386,306,20,0.065359477124183,0.0518134715025907,"GO:0030055","GO:CC","cell-substrate junction",17155,1046
"6090","Fetal Hofbauer Cells",TRUE,0.00606873251007174,4,305,3,0.00983606557377049,0.75,"GO:0035976","GO:CC","transcription factor AP-1 complex",17155,1917
"6091","Fetal Hofbauer Cells",TRUE,0.00750333406281212,35,176,5,0.0284090909090909,0.142857142857143,"GO:0030669","GO:CC","clathrin-coated endocytic vesicle membrane",17155,1146
"6092","Fetal Hofbauer Cells",TRUE,0.00846558605570811,66,419,9,0.0214797136038186,0.136363636363636,"GO:0031093","GO:CC","platelet alpha granule lumen",17155,1239
"6093","Fetal Hofbauer Cells",TRUE,0.0123546111485202,98,443,11,0.0248306997742664,0.112244897959184,"GO:0030665","GO:CC","clathrin-coated vesicle membrane",17155,1142
"6094","Fetal Hofbauer Cells",TRUE,0.0219579054376657,5,49,2,0.0408163265306122,0.4,"GO:0036021","GO:CC","endolysosome lumen",17155,1928
"6095","Fetal Hofbauer Cells",TRUE,0.0248598878118598,19,13,2,0.153846153846154,0.105263157894737,"GO:0031362","GO:CC","anchored component of external side of plasma membrane",17155,1326
"6096","Fetal Hofbauer Cells",TRUE,0.0306173059476116,55,345,7,0.0202898550724638,0.127272727272727,"GO:1904724","GO:CC","tertiary granule lumen",17155,4077
"6097","Fetal Hofbauer Cells",TRUE,0.031411693768913,198,373,14,0.0375335120643432,0.0707070707070707,"GO:0005770","GO:CC","late endosome",17155,432
"6098","Fetal Hofbauer Cells",TRUE,0.0322055486939896,1,2,1,0.5,1,"GO:0005602","GO:CC","complement component C1 complex",17155,281
"6099","Fetal Hofbauer Cells",TRUE,0.0334312172839405,138,32,4,0.125,0.0289855072463768,"GO:0072562","GO:CC","blood microparticle",17155,3185
"6100","Fetal Hofbauer Cells",TRUE,0.0367181562071631,23,13,2,0.153846153846154,0.0869565217391304,"GO:0031233","GO:CC","intrinsic component of external side of plasma membrane",17155,1265
"6101","Fetal Hofbauer Cells",TRUE,0.0370511472919135,12,408,4,0.00980392156862745,0.333333333333333,"GO:0032009","GO:CC","early phagosome",17155,1479
"6102","Fetal Hofbauer Cells",TRUE,0.0385470297851222,1068,469,50,0.106609808102345,0.0468164794007491,"GO:0098796","GO:CC","membrane protein complex",17155,3660
